great tinamou,5655864,3156506,8090208,9603197,13025463,7240013,4737837,10924167,14738900,2631705,1774857,4997686,9010804,7431772,11116950,592904,6842732,4145726,8619416,10396085
grey breasted crake,7762247,10852727,4866344,7576903,11515057,7365722,9865854,4865845,3352350,6105620,8155235,4273965,11053442,1578002,3631640,5921342,2368533,8950381,10533004,395011
grey breasted rail,11386293,2896695,13882569,7507079,4345423,6776680,10529208,8817303,10846069,9137768,8949400,3026483,1052435,6184805,11252412,15330024,7827059,12762819,1314575,5194048
grey breasted ruddy crake,3091758,6183252,11181715,13484985,14131069,2499618,8749692,6117971,11251117,9593423,7300181,10390390,4143153,11772303,9139291,2894635,9142647,6774359,12696501,11370082
temminck's crake,11514809,8027006,4867651,13555675,6585514,5076106,6122074,10722696,3881006,13224127,13750742,8809297,10981759,12234922,6373921,9532740,5783835,13150835,14665877,2891276
american black crake,10005142,7831674,3092267,5264455,8679003,15524816,5918275,11903632,1775893,9402986,7114887,3893632,3883081,13159867,7430492,16448250,9934743,13619151,6118749,3026478
american black rail,855309,15724527,6118749,9079434,12500670,15856113,3947580,12171705,8158332,65793,15724527,789516,4079166,9868950,12961221,15921906,592137,4868682,8224125,11842740
black crake,10921891,9209458,6708807,12701402,3420974,15524816,5918275,11903632,1775893,9402986,12044240,9411990,4146234,2697761,6516316,4078386,6510917,10916986,12627601,1447446
black or junin rail,8289359,10462583,4010529,6707527,9470852,13883102,7565681,11447986,5788497,3091242,11249037,9143661,5657660,13749177,2697499,16513785,8616301,5261118,13409132,10398381
black rail,15856113,2894892,197379,10197915,6842472,15790320,2960684,10132122,7171693,13027014,15921906,1644825,6645093,10197915,13224393,13158855,3026995,15592941,5526869,8290175
farallon rail,6252912,3093817,12570070,9543594,15265776,11514291,3750460,13290188,920846,7764091,14867142,6706756,16514037,2826779,11509638,8487297,4539717,14540253,11447982,2697513
farallone rail,15791346,5266781,1776666,11117716,12937027,4538187,13751506,920337,10656936,8352382,16316921,10530461,8762328,8744022,13421734,8746081,8240335,6837826,9151136,10734549
mangrove rail,11579757,9669963,6376503,13682337,10711110,15396077,7958887,12764615,4211522,12819582,16513785,8616301,5261118,13409132,10398381,10790055,9538696,5392704,8091248,9531222
clapper rail,16645370,10515536,8082487,14925460,13534280,11579757,9669963,6376503,13682337,10711110,8943722,3814703,10593462,6446431,14463121,10790055,9538696,5392704,8091248,9531222
ridgway's rail,11579757,9669963,6376503,13682337,10711110,5788488,3223601,9929576,7760726,9002555,10790055,9538437,5392447,8090990,9662292,8825192,12442267,5131064,7044179,3616541
king rail,7637068,7297346,11962722,5455923,13608837,7693388,10265508,3551015,10786400,13156018,10790055,9538437,5392447,8090990,9662292,7692858,10388572,12497818,4533530,13814201
aztec rail,16579836,9405050,12301229,6180679,15066078,5788488,3223601,9929576,7760726,9002555,15527664,2117527,10859465,8032434,5726833,10588512,12892044,7496520,13408363,13946306
highland rail,11645094,6441529,2693394,3692158,10518355,7894351,5130286,12635364,8732725,9933981,8682571,5064732,11712182,15461868,12210755,7501166,2892578,12504525,8758189,10169638
king rail ,7637068,7297346,11962722,5455923,13608837,7693388,10265508,3551015,10786400,13156018,10790055,9538437,5392447,8090990,9662292,7692858,10388572,12497818,4533530,13814201
mexican clapper rail,11579757,9669963,6376503,13682337,10711110,5788488,3223601,9929576,7760726,9002555,8681313,11048831,6114877,12496019,3878430,8825192,12442267,5131064,7044179,3616541
mexican rail,12898520,5393227,9870751,1973022,10567490,13292761,5327689,7896440,2039070,10435648,9272694,2894383,13288384,15365756,15855080,12164493,3096145,6012652,15412780,15886702
virginia rail,10069075,7103803,10583115,13153679,7572543,11579757,9669964,6376502,12818788,10579525,4669230,7695195,12691849,15192219,9736329,8549481,10199207,4142124,14799286,1775381
corn crake,3884600,9208937,15065300,5925453,12102033,6772792,12095098,8413763,9925207,13345425,11118501,7637355,5003335,9023593,1317922,9205587,11704436,5719600,3352089,13613475
corncrake,3884600,9208937,15065300,5925453,12102033,6772792,12095098,8413763,9925207,13345425,9205587,11704436,5719600,3352089,13613475,5329977,3290405,8025709,9867656,12434879
european corn crake,3884600,9208937,15065300,5925453,12102033,14073243,9734240,6181176,7378509,3944735,9808732,7248713,7891547,11910308,8540730,9205587,11704436,5719600,3352089,13613475
grass quail,15921906,8487297,11645361,5987163,3750201,15000547,7166291,3092277,12893875,10128774,16447991,9464655,12752499,5585707,13942171,8745030,4281381,12827040,10501154,15724004
land rail,15856371,5925746,15225922,9283759,16295231,15987956,3291208,9149862,11083806,12284018,15856113,10430767,5394258,15169906,9870504,5130823,9343120,14278372,2367520,11908791
landrail,16645628,10843225,12819591,14532786,7553061,10454881,8222023,6049578,11769208,4864029,13351320,8290630,10131549,9922362,6245686,16579578,11175505,13943195,15064781,7099183
rufous necked wood rail,5263181,1910578,9336938,12689026,13879205,8618113,6249811,3354414,1907227,6764338,11249321,8025960,4275255,13093053,7945526,11445934,6639952,9143424,3220264,13730949
rufous crowned wood rail,7964777,4608570,11712436,2829863,15790580,13221496,4736586,7050380,2238366,8221264,6245945,9598285,13281656,3549727,10044210,5335620,12437124,9412969,10978397,15331208
rufous headed wood rail,6245945,9598285,13281656,3549727,10044210,5263181,1910578,9336938,12689026,13879205,14479339,7292470,9748340,13841990,14665492,2237698,4412421,8679987,6243857,10511145
rufous necked rail,5263181,1910578,9336938,12689026,13879205,8618113,6249811,3354414,1907227,6764338,6245945,9598285,13281656,3549727,10044210,11117991,7828837,4209208,2302241,8077625
rufous necked woodrail,8618113,6249811,3354414,1907227,6764338,11117991,7828837,4209208,2302241,8077625,11445934,6639952,9143424,3220264,13730949,5263181,1910578,9336938,12689026,13879205
venezuelan wood rail,8080174,10777430,12820100,14274751,6042396,7294523,9464144,3747624,7828854,1906450,2565927,6052956,10526880,8092539,12698049,7301442,3748388,13353905,10451551,1444875
cayenne wood rail,1973792,7301737,13289413,9933458,15723750,12237754,4869198,8290175,1579292,15067107,14081765,8228508,2303788,11650776,5333618,12566207,4474182,16250871,8947850,1381654
grey necked wood rail,8685414,3354914,13948866,8827758,395013,8745565,10916986,12153416,5918268,3880484,11712923,8949353,4342856,6646093,12291434,11249321,8025960,4275255,13093053,7945526
grey necked rail,8685414,3354914,13948866,8827758,395013,11712923,8949353,4342856,6646093,12291434,10071173,16053491,5724742,7502685,3420971,7366983,9799271,4078371,1776398,13746868
grey necked woodrail,6787914,4872246,14006973,10248795,2171676,13474400,10708529,4992016,15252094,14649649,8750403,5196069,12895413,9586225,2762521,8362607,6715227,4673599,8410702,10597537
jamaican wood rail,8345125,2629398,12435647,12286756,14805741,13805919,16119540,7309729,12417841,13488075,7426877,13880519,15789545,10852496,3744273,5067571,2304547,8357725,3513362,2190621
rufous rail,16513786,7948852,3945772,13946051,10982272,11249321,8025960,4275255,13093053,7945526,16513785,8616301,5261118,13409132,10398381,12567490,6512948,9671814,12481838,15000544
uniform crake,8028476,11449457,3552275,13686952,6117164,7696493,9869201,4602158,11909801,9810511,7566197,5393223,9935253,3551020,12762267,6575685,9610380,14084061,9659734,3026475
uniform rail,3485505,9476755,6260919,11570515,6447724,15658475,3682077,7891792,10720893,13420992,8156525,2828850,11582916,8297389,6696744,9272694,2894383,13288384,15365756,15855080
wood rail,16119284,10976839,13085039,7159323,14800320,16119027,10191942,13878686,5982493,13020000,15592169,8672323,13022896,11571590,5581337,16119028,12949617,15062988,14006689,11761731
common crake,8486526,10990244,3486786,11625056,13358027,9869176,11061662,7167826,9817684,4998459,16053492,7826820,12566215,3948108,14644277,11582118,9409147,6445116,7630674,4930598
eurasian spotted crake,3814443,6577732,10064499,8682846,12433311,5920596,4210491,7372167,13750219,1645337,4798247,6574391,9534805,11046240,3351835,9471090,11380124,7037264,7107457,13150856
spot breasted crake,8091771,10790571,4735554,12830926,6578531,9672026,12763525,6177840,7763527,3611158,2171916,11188109,6583613,14474194,3363606,10272897,8297296,5132078,11057491,6581565
spotted crake,10593184,7232333,8810592,11965559,4930865,9998980,6972250,10666400,8502108,4933183,11710379,8947813,5129769,4613653,13946309,9280399,12242132,6250065,7372159,8747092
carolina crake,5393192,9536872,13355463,3025424,13810296,9929341,6442056,14407125,4205097,12821378,9343097,5525307,15724267,11446927,7041628,10918278,5329747,15657700,14399627,2632239
carolina rail,7037526,4076583,10591639,14541804,6517379,1843479,5199933,10527887,13817561,10433844,3814439,7827816,12172481,1512976,10591642,2830632,8889279,7895667,13029072,6506289
meadow chicken,6914117,15790052,4875048,10264907,11516591,3097115,13423822,6582868,10068365,11121835,3697454,13218976,8682844,10240074,11897955,8027179,5328653,13546613,10391878,15519382
ortolan,15920618,7819827,12950907,2888971,11943444,15921905,7166016,10128487,4008996,12960699,8421938,15723232,10854498,7361836,12878381,14865875,12037017,7431768,9803132,5063740
sora,15855854,4738649,9017759,11571546,1007996,15790057,7822692,15384169,14895420,2108762,15658732,5725022,8621207,12632768,12233038,15856111,5657177,10730951,12486748,9851961
sora crake,6381646,2894367,10395018,8158567,12369320,9929341,6442056,14407125,4205097,12821378,2367507,5917233,10390641,13814722,461060,5393192,9536872,13355463,3025424,13810296
sora rail,11579757,9669964,6376503,13551007,10579781,7627322,10388572,12497818,4599325,13748666,8612943,4798492,12364181,11567440,9278537,7301204,4339755,10787960,11646514,13155498
dusky rail,11519449,7695974,2759961,16382456,12942598,11783909,11371376,3877158,14141375,16185593,9801297,14276262,3359551,2513333,16053060,14606046,4737096,1184274,11250603,9013641
hawaiian crake,16183791,15562281,15846840,15043157,15181957,8424033,13159868,3353099,15658989,460033,16316406,5522234,2761766,12760751,9995899,14997931,6969398,9733723,2630419,6565648
hawaiian rail,3555383,13817295,2330954,15060016,10066585,4737090,8035007,2829607,11713731,8291722,6585703,2897185,11455707,9537595,11514013,4472122,12373209,9276815,2104089,8954298
hawaiian spotted rail,5137029,13163244,6847128,9806782,2107970,72003,942712,6103591,6440016,3476751,8092282,6053730,4015176,11318461,12831954,5254167,8672567,13091260,2101257,10652020
moho rail,15527404,11251116,12764610,14080470,8421506,16053749,12238012,8289922,13101753,5263442,16053493,13422542,10395810,6776685,8553095,15855858,14079705,11382192,9013387,10263711
sandwich crake,3815214,13809507,15326642,8810812,7512239,10642737,2958362,14857342,6900015,16376004,14605781,12165230,8345393,13871147,4863526,14669523,13406551,6251861,9941219,9195053
laysan crake,15460578,12038042,6971988,9207656,1842469,9539985,2829099,5658198,13619151,921102,12566463,5066061,10526880,8553090,15329769,131329,8283734,10190442,4602163,12426367
laysan island crake,15460578,12038042,6971988,9207656,1842469,12566463,5066061,10526880,8553090,15329769,131329,8283734,10190442,4602163,12426367,6185819,3291194,11445933,8422278,13352390
laysan rail,15460834,12038043,7103316,9207656,1974055,10469076,7830387,9937826,6316380,9278303,9539985,2829099,5658198,13619151,921102,12566463,5066061,10526880,8553090,15329769
two penny chick,15987186,13023936,13121413,5986651,15235500,16184821,13618124,12549526,15050178,4078653,16053492,13355464,9723022,4867141,8681838,16053492,12304813,8223609,5723219,10855331
yellow breasted crake,9142591,6509858,11582598,4733976,9935478,10334860,7768669,5069112,12620931,10188138,9998702,7563345,12435359,13555146,4866611,6648365,9608782,4145950,13025929,15195570
yellow bellied rail,14194708,11167748,5847598,6842487,13158606,11586270,12102294,7101512,9144190,3878951,1510407,6770238,12822877,15522332,13943712,10199436,7767900,12961471,5786170,15066856
yellow breasted rail,16053490,7561038,5455666,13289923,11509901,15527146,7496271,13618891,10260089,11841447,15592934,8418402,13686221,10326395,11711399,15921901,8879466,13094339,11250073,6707786
zapata rail,12367014,7823951,10524552,6375218,15590359,2565679,9274763,7037286,14341847,13212817,16513785,8616301,5261118,13409132,10398381,14347257,16448507,13425285,12437195,15528144
colombian crake,16053490,15706912,539283,13570857,8099267,9734564,2827572,9001562,6645382,12222074,5989720,723722,9804441,13882066,6203314,7829833,11052391,3554604,9476772,11235918
columbian crake,9734564,2827572,9001562,6645382,12222074,12889224,9927001,3026239,7887424,5651757,16579835,14347255,12438881,13885352,15725267,7829833,11052391,3554604,9476772,11235918
painat billed crake,2428936,9985585,15648656,10979963,5840131,16448249,7909607,15456426,12704754,12100746,15592686,10976882,13158610,9526346,6326454,13953016,9942743,3231347,6653870,1584460
paint billed crake,8621169,5462083,11382702,3355693,12961481,5327147,2892818,7828818,10197867,7174797,7435864,9021299,4277806,14272381,12677982,5262381,3090709,7499853,9932648,6580595
spotted rail,6645097,10332860,8686234,10320753,11700859,4082523,9673376,5727348,7766413,12436942,7828843,3683625,16053749,9243147,14375012,3157547,6512216,12764091,10458759,13756915
purple swamphen,9468773,11442305,4015964,13153698,12153963,7566905,9606283,3947328,9472604,10775628,11776949,5134184,6913951,10846067,2632238,7038030,4540472,10653820,6125728,12758942
purple,16051708,9579252,13146101,14467831,11758838,14473699,8608160,11114689,5644669,12399496,16711422,9842306,9710720,9512573,11295901,15724271,14404578,12491471,10975935,9789875
grey headed,16119285,10457727,13946826,3289136,5723477,15987700,8886692,7110794,12830923,1776411,16119285,11775343,14801351,8552817,9538627,15987442,6774359,11050128,13353914,2433570
australian,12697280,3090024,7170717,13526123,13307669,15790544,463231,16250625,753922,8619201,535411,14341852,12723275,7702185,14326701,1312377,14866908,9012663,16059663,15823216
black backed or philippine swamphen,6447439,1842969,10394502,3553838,14013119,5798462,7443274,4149065,5202568,8413763,10975054,14923135,4997175,5937047,5139308,9675072,13226396,3029046,6986007,9009732
african purple swamphen,3030081,6976326,10529637,12089734,2644112,9733224,12235167,5197403,12410439,2631735,9468773,11442305,4015964,13153698,12153963,8354422,3161422,7709906,592911,14472918
african swamphen,11106383,14857856,5390900,5937820,5269352,8418133,11377781,4604481,14138270,4414829,8219990,11968639,3552053,5076622,11556175,7966272,4412207,12238986,2904181,12021089
green backed gallinule,5329459,3289375,7896916,12303799,8405547,7501128,4409140,10263193,13917258,12763588,7238982,3946294,11705454,10776914,13945018,8096321,9940818,5201239,3424056,14589303
purple gallinule,8096331,11517822,3556390,4094091,12661285,6647159,4407617,8818316,12760176,10522204,3097438,9220717,10900525,9732933,13426138,6318683,12694908,1118989,6929606,15585867
purple swamphen ,9468773,11442305,4015964,13153698,12153963,7566905,9606283,3947328,9472604,10775628,11776949,5134184,6913951,10846067,2632238,7038030,4540472,10653820,6125728,12758942
american gallinule,6253607,9345097,2764307,12301968,5723717,6647159,4407617,8818316,12760176,10522204,13557217,5065024,8428437,11116103,8415306,7501128,4409140,10263193,13917258,12763588
american purple gallinule,8096331,11517822,3556390,4094091,12661285,6647159,4407617,8818316,12760176,10522204,16382456,10400806,4282954,12699045,4296071,8091732,3030839,12562577,3373430,14998212
american swamphen,15987699,3945014,8682858,12893629,9517617,5798462,7443274,4149065,5202568,8413763,6652997,3623746,2436653,10520434,4087157,8221275,10987907,4800309,13879189,6258608
south georgia gallinule,8226207,4539974,7238757,2696744,11644577,7829810,11973454,4277797,2853545,14360868,6581624,4407617,8818316,13022569,10719323,8824696,6522802,4479811,2831933,11819105
yellow legged gallinule,5329459,3289375,7896916,12303799,8405547,4878740,9732667,4868678,10011291,12820024,3291181,4742253,5990182,12227636,14237484,6253607,9345097,2764307,12301968,5723717
azure gallinule,7504702,4149043,15197923,10987887,1515561,8227420,2765080,14080718,10265762,3440043,7501128,4409140,10263193,13917258,12763588,16514041,4415591,1343922,10650944,13913916
azure swamphen,16513786,7303042,13794925,9022911,11945788,10847320,5326396,14736340,8159635,13516082,8097864,5661481,11317361,3949340,13157792,8093517,5593914,5540768,13156967,14935208
little gallinule,4673085,9871486,3224375,6910809,12041383,4673085,9805693,3224119,6976601,12041383,13021551,4801085,8024664,2364937,11312716,6253607,9345097,2764307,12301968,5723717
common moorhen,7501128,4409140,10263193,13917258,12763588,12562334,4210493,1908256,8289135,14116945,6253607,9345097,2764307,12301968,5723717,6596445,2834004,11184798,12925530,5207401
common moorhen ,7501128,4409140,10263193,13917258,12763588,12562334,4210493,1908256,8289135,14116945,6253607,9345097,2764307,12301968,5723717,6596445,2834004,11184798,12925530,5207401
eurasian moorhen,11449223,4539970,7960164,14605249,2105112,10926015,6246208,9207921,2760470,12533046,9730916,7693652,3552839,12762045,5851962,8816516,5330519,12961479,7040622,2377084
american moorhen,6116660,14736860,8813934,11577505,3221784,4870203,14803426,2566179,9602964,12346188,6596445,2834004,11184798,12925530,5207401,11383729,4013626,9604995,6973791,1382166
common gallinule,13557217,5065024,8428437,11116103,8415306,7893604,10589054,4143933,6443307,2695709,6253607,9345097,2764307,12301968,5723717,7501128,4409140,10263193,13917258,12763588
black coot,8883538,3685695,7370337,12107956,5593945,8359844,10786696,4735553,7626565,13616826,8087629,10193792,4077883,2103834,14011077,8686163,11182997,2302758,3947579,6973532
common coot,9612505,6386073,3947333,4215175,8092788,7565166,3158588,988700,12366768,10130060,7566685,11779515,2698280,9278349,13199968,9343642,4735803,11644328,10257760,7103060
coot,7110288,3026484,5726319,11578531,9208165,9612505,6386073,3947333,4215175,8092788,6380883,8092539,2696996,13683395,16381682,9343642,4735803,11644328,10257760,7103060
eurasian coot,6382697,7636897,4406839,15129043,12628655,7180216,5001297,14405816,7500392,10459786,5726810,3423037,12434093,3364186,1119250,9667387,7235418,2961195,13418674,11310691
european coot,7565166,3158588,988700,12366768,10130060,9672038,12368814,5986632,3881274,11648612,6381669,2960692,9208689,12759949,12165193,9343642,4735803,11644328,10257760,7103060
hawaiian coot,8552807,4144440,12960916,15066557,1644569,10924467,7171418,3355440,9673367,12175567,9738123,12767184,4671298,8092007,2960941,8163236,4932674,7238267,9802127,2039331
american coot,9475228,5853508,16053487,11776425,10060639,8087629,10193792,4077883,2103834,14011077,9612505,6386073,3947333,4215175,8092788,7566685,11779515,2698280,9278349,13199968
american coot [americana or columbiana],8484701,3290685,11644584,1710619,14276562,8693699,4539459,7308178,2039069,10066315,7370385,3091757,5856369,7099190,14538955,4669484,6511696,9668731,2697255,11313554
caribbean coot,10196930,7566504,3682363,5264791,15327209,5010589,2106151,7630693,4343370,6984117,7370385,3091757,5856369,7099190,14538955,10070460,7438488,3619652,5331565,1513241
limpkin,10005836,7764034,4143398,10785140,13022619,12502223,7693374,11249310,9799784,4469537,4147541,5595247,8360109,7110037,3094597,15133936,7100743,9599840,11444882,3022102
scolopaceous courlan,16448247,14079174,8745570,12167569,5521980,16185074,10459252,4535086,13750722,6771275,15527146,6115395,3483941,10657670,8156251,14472899,7628369,5915441,10522739,12168082
american black oystercatcher,5988430,8421750,3684666,13551546,13596994,11580349,5921109,4075304,12095856,9203030,10462377,4668986,1579036,14936295,13858396,12239815,9145226,4208436,15027005,13272956
black oystercatcher,5988430,8421750,3684666,13551546,13596994,10462377,4734522,1644573,14936295,14381910,11580349,5921109,4075304,12095856,9203030,12239815,9145226,4208436,15027005,13272956
black oyster catcher,5988430,8421750,3684666,13551546,13596994,12369337,3878710,15264489,8346960,11224891,10462377,4668986,1579036,14936295,13858396,12239815,9145226,4208436,15027005,13272956
american oystercatcher,15921132,6443330,12693403,2301981,9076594,10462377,4734522,1644573,14936295,14381910,13746348,6768694,13909290,2563352,13660495,9998472,5720385,13156791,3221796,12079401
american oyster catcher,15921132,6443330,12693403,2301981,9076594,10462377,4734522,1644573,14936295,14381910,13746348,6768694,13909290,2563352,13660495,9998472,5720385,13156791,3221796,12079401
frazar's oystercatcher,12239815,9145226,4208436,15027005,13272956,9471096,6851764,4473150,11580585,13533551,10462377,4734522,1644573,14936295,14381910,8693694,7303797,1907742,5000785,11550759
oyster catcher,5988430,8421750,3684666,13551546,13596994,10462377,4734522,1644573,14936295,14381910,16381427,2169616,15115400,8684153,14119749,13746348,6768694,13909290,2563352,13660495
common oystercatcher,11439966,8481350,9544639,2498594,8028299,8693694,7303797,1907742,5000785,11550759,9998472,5720385,13156791,3221796,12079401,12627868,9205346,3484453,14606559,13325355
northern oystercatcher,12239815,9145226,4208436,15027005,13272956,8693694,7303797,1907742,5000785,11550759,7369876,3881793,14275010,9398877,6707031,9998472,5720385,13156791,3221796,12079401
northern pied oystercatcher,9210760,4209203,6380629,13683644,11095620,10527402,4209465,7564137,15065046,10572359,4275243,297912,12424841,12935497,15788260,10589058,3354148,7562835,13948109,12210494
oystercatcher,5988430,8421750,3684666,13551546,13596994,9998472,5720385,13156791,3221796,12079401,16381427,2169616,15115400,8684153,14119749
